,std_dt,symbol,issued_sh
36897,20090331,A070080,30548983
36898,20090413,A070080,30667093
36899,20090417,A070080,30802228
36900,20090428,A070080,31027453
36901,20090507,A070080,31162588
36902,20090513,A070080,31642902
36903,20090526,A070080,31823082
36904,20090803,A070080,32401082
36905,20090821,A070080,32414064
36906,20090922,A070080,32474805
36907,20090925,A070080,32521712
36908,20091016,A070080,32658314
36909,20091106,A070080,32673407
36910,20091111,A070080,47073407
36911,20091222,A070080,48323406
36912,20100107,A070080,49610955
36913,20100114,A070080,50087196
36914,20100121,A070080,51757837
36915,20100128,A070080,52778879
36916,20100202,A070080,53329647
36917,20100225,A070080,53384584
36918,20100304,A070080,53594867
36919,20100517,A070080,53597723
36920,20100531,A070080,53599355
36921,20101108,A070080,0
36922,19991228,A070300,0
36923,20100609,A070300,4373900
36924,20100624,A070300,5078496
36925,20101105,A070300,5110218
36926,20110412,A070300,5192974
36927,20110420,A070300,6127974
36928,20111115,A070300,6166074
36929,20170329,A070300,7366074
36930,19991228,A070480,0
36931,20070522,A070480,8000000
36932,20070711,A070480,8300000
36933,20070809,A070480,8325400
36934,20110216,A070480,8404000
36935,20140708,A070480,2625317
36936,20140717,A070480,0
36937,19991228,A070540,0
36938,20021111,A070540,11200000
36939,20050915,A070540,0
36940,19991228,A070590,0
36941,20040108,A070590,11065218
36942,20051209,A070590,11070212
36943,20060110,A070590,11148363
36944,20060209,A070590,11160523
36945,20060310,A070590,11170827
36946,20060411,A070590,11228184
36947,20060511,A070590,11240600
36948,20061128,A070590,11789364
36949,20070109,A070590,12448511
36950,20070212,A070590,12480179
36951,20070413,A070590,12485519
36952,20070711,A070590,12542391
36953,20070814,A070590,12555551
36954,20071029,A070590,13104315
36955,20080109,A070590,13730881
36956,20080314,A070590,13732801
36957,20080611,A070590,13762641
36958,20130402,A070590,13785833
36959,20131217,A070590,13788521
36960,20160408,A070590,13879521
36961,19991228,A070960,0
36962,20160527,A070960,48133333
36963,19991228,A071050,0
36964,20030721,A071050,52876205
36965,20100604,A071050,55725992
36966,19991228,A071090,0
36967,20030217,A071090,1236358
36968,20050408,A071090,1359944
36969,20121127,A071090,1999944
36970,19991228,A071200,0
36971,20100526,A071200,23470467
36972,20100930,A071200,23598467
36973,20110621,A071200,23935467
36974,20110712,A071200,24105467
36975,20111014,A071200,24144467
36976,20120228,A071200,24331167
36977,20130329,A071200,24373083
36978,20140508,A071200,24376583
36979,20160428,A071200,24396458
36980,19991228,A071280,0
36981,20031114,A071280,4440000
36982,20081002,A071280,8000000
36983,20131206,A071280,8112201
36984,20131212,A071280,8224402
36985,20170328,A071280,10224402
36986,20170411,A071280,15296603
36987,19991228,A071320,0
36988,20100129,A071320,11578744
36989,19991228,A071360,0
36990,20031024,A071360,12500000
36991,20080320,A071360,12781448
36992,20080418,A071360,14121518
36993,20080829,A071360,14296763
36994,20080918,A071360,14933558
36995,20081009,A071360,22604606
36996,20081021,A071360,24559669
36997,20081027,A071360,25102304
36998,20090115,A071360,29102304
36999,20090417,A071360,29966826
37000,20090429,A071360,0
37001,19991228,A071460,0
37002,20160714,A071460,24111530
37003,20170912,A071460,35967295
37004,19991228,A071530,0
37005,20040217,A071530,6280800
37006,20060125,A071530,7026690
37007,20060413,A071530,8332910
37008,20060818,A071530,12365310
37009,20070612,A071530,13034202
37010,20070829,A071530,13072202
37011,20071024,A071530,13743345
37012,20080303,A071530,14081217
37013,20080320,A071530,14419089
37014,20080327,A071530,14756961
37015,20080404,A071530,15094833
37016,20080414,A071530,15432705
37017,20080421,A071530,15770577
37018,20080425,A071530,16108449
37019,20080507,A071530,16446321
37020,20080528,A071530,16615257
37021,20080609,A071530,16784193
37022,20080619,A071530,16953129
37023,20080704,A071530,17122065
37024,20080820,A071530,39548271
37025,20081209,A071530,41859252
37026,20090123,A071530,44381775
37027,20090708,A071530,44872572
37028,20091207,A071530,45856178
37029,20101108,A071530,47035423
37030,20101207,A071530,4703542
37031,20101228,A071530,5460542
37032,20110111,A071530,15256607
37033,20110211,A071530,15270995
37034,20110222,A071530,15364519
37035,20110225,A071530,15472432
37036,20110324,A071530,15666676
37037,20110427,A071530,15695452
37038,20110603,A071530,16010800
37039,20111226,A071530,16633368
37040,20120104,A071530,18633367
37041,20120309,A071530,20236896
37042,20120412,A071530,20284742
37043,20120703,A071530,20364742
37044,20130215,A071530,22364742
37045,20130314,A071530,23975047
37046,20130423,A071530,0
37047,19991228,A071660,0
37048,20051018,A071660,15400000
37049,20060405,A071660,15650000
37050,20060411,A071660,15750000
37051,20060503,A071660,15995000
37052,20061121,A071660,19155000
37053,20071113,A071660,22510000
37054,20090819,A071660,27310000
37055,20100608,A071660,27454969
37056,20100628,A071660,28034847
37057,20101108,A071660,28179816
37058,20101125,A071660,29774481
37059,20101126,A071660,29919450
37060,20111114,A071660,32021392
37061,20120202,A071660,32228474
37062,20120312,A071660,32642638
37063,20120314,A071660,32849720
37064,20120417,A071660,32997125
37065,20120423,A071660,34653522
37066,20120427,A071660,36001230
37067,20120608,A071660,38696647
37068,20120716,A071660,39370501
37069,20120718,A071660,40044355
37070,20120910,A071660,40781382
37071,20121002,A071660,0
37072,19991228,A071670,0
37073,20090417,A071670,10000000
37074,19991228,A071840,0
37075,20110629,A071840,23607712
37076,19991228,A071850,0
37077,20140527,A071850,12373089
37078,20180629,A071850,13877837
37079,20180731,A071850,14032738
37080,20180803,A071850,14333682
37081,20180913,A071850,14422197
37082,20181207,A071850,16569188
37083,19991228,A071930,0
37084,20040116,A071930,5150000
37085,20051103,A071930,7210000
37086,20060911,A071930,10454500
37087,20070615,A071930,11136625
37088,20080205,A071930,20847780
37089,20080318,A071930,21184844
37090,20080624,A071930,34684844
37091,20080717,A071930,36802844
37092,20080722,A071930,37898892
37093,20080825,A071930,39502891
37094,20090102,A071930,4937861
37095,20090227,A071930,5771193
37096,20090304,A071930,7649568
37097,20090323,A071930,7816234
37098,20090522,A071930,8238769
37099,20090526,A071930,11689471
37100,20090625,A071930,17205987
37101,20090701,A071930,18625544
37102,20090728,A071930,19572544
37103,20091001,A071930,19682956
37104,20091202,A071930,20301806
37105,20091204,A071930,21760806
37106,20100107,A071930,32253106
37107,20100113,A071930,34176106
37108,20100608,A071930,36156106
37109,20101207,A071930,3615610
37110,20110111,A071930,12615264
37111,20110225,A071930,14848696
37112,20110504,A071930,15644696
37113,20110607,A071930,16982201
37114,20111223,A071930,19578201
37115,20120613,A071930,21558201
37116,20120710,A071930,23538201
37117,20130830,A071930,24374201
37118,20140508,A071930,27118382
37119,20140523,A071930,28355575
37120,20140527,A071930,31064093
37121,20140829,A071930,31792955
37122,20140911,A071930,32521817
37123,20140923,A071930,34329130
37124,20140926,A071930,37413430
37125,20141202,A071930,39079430
37126,20141219,A071930,40434755
37127,20150130,A071930,41951440
37128,20150515,A071930,42932794
37129,20150710,A071930,0
37130,19991228,A071950,0
37131,20050804,A071950,5800000
37132,20050915,A071950,6031990
37133,20070314,A071950,12063980
37134,20111124,A071950,20063980
37135,20120521,A071950,21089620
37136,20120614,A071950,21294748
37137,20120625,A071950,21807568
37138,20120709,A071950,22115260
37139,20121005,A071950,22628080
37140,20130904,A071950,24040509
37141,20130909,A071950,25066150
37142,20130930,A071950,26604611
37143,20140303,A071950,28017040
37144,20140527,A071950,28595074
37145,20150226,A071950,29558465
37146,20160427,A071950,30907210
37147,19991228,A071970,0
37148,20090515,A071970,22300000
37149,20130117,A071970,43427017
37150,20131218,A071970,114309017
37151,20150330,A071970,14272777
37152,20150413,A071970,22325027
37153,20161010,A071970,23792327
37154,20170330,A071970,24556606
37155,20170412,A071970,24665351
37156,20180201,A071970,24836846
37157,20181227,A071970,28081731
37158,20200205,A071970,28365976
37159,19991228,A072020,0
37160,20031031,A072020,6620000
37161,20070808,A072020,7320000
37162,20180730,A072020,8300000
37163,20180810,A072020,9960000
37164,19991228,A072130,0
37165,20030701,A072130,6244000
37166,20040108,A072130,6390890
37167,20050415,A072130,6490390
37168,20051117,A072130,12980780
37169,20060102,A072130,13001980
37170,20060127,A072130,13081536
37171,20070125,A072130,13114546
37172,20071011,A072130,13122546
37173,20080130,A072130,13160006
37174,20090907,A072130,13180046
37175,20100224,A072130,13195454
37176,19991228,A072430,0
37177,20031229,A072430,10500000
37178,20040209,A072430,10616660
37179,20040917,A072430,10762290
37180,20050317,A072430,10837290
37181,20050701,A072430,10882290
37182,20051019,A072430,11017665
37183,20060221,A072430,11074165
37184,20070410,A072430,11160665
37185,20071022,A072430,11175665
37186,20090203,A072430,0
37187,19991228,A072450,0
37188,20030513,A072450,13200000
37189,20080418,A072450,0
37190,19991228,A072470,0
37191,20031028,A072470,8572000
37192,20060209,A072470,10972000
37193,20100416,A072470,11800401
37194,20100420,A072470,11918744
37195,20100723,A072470,12155430
37196,20110729,A072470,12510459
37197,20120113,A072470,13015959
37198,20120228,A072470,13370988
37199,20120306,A072470,13844360
37200,20120323,A072470,14348961
37201,20130802,A072470,15649351
37202,20150506,A072470,6517188
37203,20150820,A072470,18887341
37204,19991228,A072520,0
37205,20041029,A072520,5000000
37206,20051202,A072520,7500000
37207,20151230,A072520,20000000
37208,20160404,A072520,20821917
37209,20160509,A072520,24439326
37210,20160513,A072520,28855728
37211,20160714,A072520,28855725
37212,20160726,A072520,29680807
37213,20161223,A072520,33490330
37214,20170202,A072520,42103552
37215,20170616,A072520,42115944
37216,20170629,A072520,42949277
37217,20180214,A072520,43494236
37218,20180316,A072520,43667396
37219,20180411,A072520,45064774
37220,20180416,A072520,45152110
37221,20180426,A072520,46006810
37222,20180510,A072520,54006810
37223,20180704,A072520,54415529
37224,20181030,A072520,54989006
37225,20181218,A072520,62564762
37226,20190321,A072520,62974598
37227,20190328,A072520,63794270
37228,20190402,A072520,64204106
37229,20190405,A072520,64613942
37230,20190410,A072520,65023778
37231,20190423,A072520,66253286
37232,20190503,A072520,67482794
37233,20190920,A072520,68240369
37234,20191001,A072520,68997943
37235,20191011,A072520,69300973
37236,20191016,A072520,70361578
37237,20191017,A072520,71876728
37238,20191018,A072520,72482788
37239,20191022,A072520,72785818
37240,20191023,A072520,73088848
37241,20191025,A072520,74300968
37242,20191216,A072520,79121482
37243,20200120,A072520,79879057
37244,20200130,A072520,86947238
37245,20200214,A072520,91113903
37246,20200612,A072520,93891679
37247,20200820,A072520,94586123
37248,20200826,A072520,96669455
37249,19991228,A072530,0
37250,20031205,A072530,5760000
37251,20060524,A072530,5855469
37252,20060804,A072530,5906613
37253,20061208,A072530,5991854
37254,20061218,A072530,6042998
37255,20070620,A072530,6167075
37256,20070730,A072530,6234753
37257,20070824,A072530,6302431
37258,20071121,A072530,6912187
37259,20080314,A072530,8057739
37260,20080515,A072530,8242240
37261,20080604,A072530,9607550
37262,20080610,A072530,9810502
37263,20080613,A072530,9884302
37264,20080618,A072530,10558038
37265,20080620,A072530,10945491
37266,20080729,A072530,11073860
37267,20080814,A072530,11153860
37268,20081029,A072530,13205140
37269,20081205,A072530,16705140
37270,20090604,A072530,17765380
37271,20090611,A072530,19090680
37272,20090619,A072530,20415980
37273,20090721,A072530,17553039
37274,20090915,A072530,18137283
37275,20091216,A072530,19599283
37276,20091222,A072530,19962669
37277,20100317,A072530,34517908
37278,20101116,A072530,36517906
37279,20110315,A072530,40517906
37280,20110323,A072530,42517906
37281,20110509,A072530,0
37282,19991228,A072710,0
37283,20030730,A072710,1828642
37284,20031023,A072710,3580745
37285,20031210,A072710,4524247
37286,20050620,A072710,4524384
37287,20050711,A072710,4524874
37288,20050718,A072710,4525056
37289,20050725,A072710,4525121
37290,20050801,A072710,4526015
37291,20050808,A072710,4527719
37292,20050816,A072710,4527795
37293,20050822,A072710,4527895
37294,20051226,A072710,4527931
37295,20060227,A072710,4528494
37296,20061222,A072710,4535851
37297,20061227,A072710,4535864
37298,20070131,A072710,4537132
37299,20070214,A072710,4539536
37300,20070319,A072710,4539792
37301,20070416,A072710,4539859
37302,20070523,A072710,4540192
37303,20070625,A072710,4540582
37304,20070712,A072710,4547815
37305,20070720,A072710,4575087
37306,20070727,A072710,4603016
37307,20070803,A072710,4615951
37308,20070817,A072710,4617795
37309,20070914,A072710,4618272
37310,20071005,A072710,4619569
37311,20071015,A072710,4624255
37312,20071026,A072710,4635421
37313,20071109,A072710,4637718
37314,20080325,A072710,4637758
37315,20091113,A072710,4637787
37316,20091211,A072710,4637788
37317,20100121,A072710,4637790
37318,19991228,A072770,0
37319,20070725,A072770,6000000
37320,20071128,A072770,6060500
37321,20080605,A072770,6090500
37322,20090630,A072770,6777843
37323,20091001,A072770,9682632
37324,20100125,A072770,9733632
37325,20101029,A072770,11147997
37326,20120319,A072770,11378146
37327,20121101,A072770,11449646
37328,20130510,A072770,12633075
37329,20130607,A072770,15878183
37330,20131202,A072770,15949683
37331,20160316,A072770,30309683
37332,20180313,A072770,35433958
37333,20181204,A072770,35957518
37334,20200611,A072770,36676928
37335,19991228,A072870,0
37336,20041221,A072870,6060000
37337,20061208,A072870,6340667
37338,20150504,A072870,4016291
37339,20180709,A072870,11920959
37340,19991228,A072950,0
37341,20120321,A072950,5000000
37342,20141229,A072950,6000000
37343,19991228,A072990,0
37344,20161017,A072990,4579934
37345,20190412,A072990,6869651
37346,20200410,A072990,6927600
37347,19991228,A073010,0
37348,20041217,A073010,9200000
37349,20070416,A073010,9730691
37350,20080215,A073010,10079813
37351,20080314,A073010,11183913
37352,20080404,A073010,11516913
37353,20080425,A073010,11815345
37354,20090424,A073010,5416037
37355,20101011,A073010,9444037
37356,20170411,A073010,7540914
37357,20181115,A073010,7542268
37358,20181221,A073010,36192257
37359,19991228,A073070,0
37360,20040128,A073070,14500000
37361,20171026,A073070,14581966
37362,20171222,A073070,72909830
37363,20180104,A073070,87508375
37364,20190222,A073070,87666769
37365,20190906,A073070,87912220
37366,20191107,A073070,88968186
37367,20191125,A073070,90024152
37368,20191211,A073070,91080118
37369,20191220,A073070,92347277
37370,20191230,A073070,93403243
37371,20200114,A073070,100373927
37372,20200121,A073070,101489375
37373,20200220,A073070,102740156
37374,20200312,A073070,104355664
37375,20200323,A073070,105971172
37376,20200410,A073070,108978690
37377,20200429,A073070,112046359
37378,20200528,A073070,117767436
37379,20200622,A073070,119156324
37380,20200626,A073070,125675763
37381,20200812,A073070,132630199
37382,20201208,A073070,143556629
37383,19991228,A073110,0
37384,20071012,A073110,8059400
37385,20071026,A073110,8104400
37386,20071029,A073110,8154400
37387,20071031,A073110,8336218
37388,20071106,A073110,8364718
37389,20071109,A073110,8514718
37390,20071211,A073110,8664718
37391,20080108,A073110,8814718
37392,20080121,A073110,8859718
37393,20081121,A073110,8897718
37394,20100104,A073110,8747718
37395,20131202,A073110,8784727
37396,20140303,A073110,8821736
37397,20140421,A073110,8895755
37398,19991228,A073130,0
37399,20050119,A073130,5000000
37400,20070413,A073130,7425000
37401,20071227,A073130,16279317
37402,20080603,A073130,17137617
37403,20080710,A073130,17239401
37404,20080722,A073130,17241304
37405,20080725,A073130,17330960
37406,20080821,A073130,17354544
37407,20081021,A073130,17403426
37408,20090504,A073130,17419874
37409,20090521,A073130,17429076
37410,20090623,A073130,17491539
37411,20090721,A073130,17540080
37412,20090811,A073130,17544691
37413,20090821,A073130,17549545
37414,20090825,A073130,18767966
37415,20090907,A073130,18809641
37416,20090911,A073130,19248130
37417,20090918,A073130,19683480
37418,20090925,A073130,20057687
37419,20091009,A073130,20493036
37420,20091016,A073130,20602738
37421,20091112,A073130,21323239
37422,20091223,A073130,21653814
37423,20100114,A073130,22857347
37424,20100203,A073130,23292696
37425,20100218,A073130,23301432
37426,20100325,A073130,24412543
37427,20100426,A073130,24847893
37428,20100519,A073130,25283243
37429,20100714,A073130,25303807
37430,20100917,A073130,26174507
37431,20110426,A073130,26308507
37432,20110516,A073130,26703802
37433,20110630,A073130,26781868
37434,20110715,A073130,28864925
37435,20110805,A073130,28973265
37436,20110826,A073130,29899190
37437,20110915,A073130,29906962
37438,20110930,A073130,30462517
37439,20111108,A073130,30673983
37440,20111207,A073130,30844367
37441,20111228,A073130,31121699
37442,20120117,A073130,31854699
37443,20120118,A073130,33274123
37444,20120223,A073130,34588605
37445,20120228,A073130,35531642
37446,20120309,A073130,35854958
37447,20120328,A073130,35956581
37448,20120420,A073130,37349281
37449,20120503,A073130,37352105
37450,20120522,A073130,37354390
37451,20120821,A073130,37611396
37452,20120823,A073130,38741344
37453,20121008,A073130,39085276
37454,20121012,A073130,0
37455,19991228,A073190,0
37456,20040206,A073190,2900000
37457,20040622,A073190,4350000
37458,20090331,A073190,5984020
37459,20150519,A073190,11968040
37460,19991228,A073240,0
37461,20050217,A073240,68000000
37462,20050307,A073240,70000000
37463,20090911,A073240,70002915
37464,20090930,A073240,70005741
37465,20091015,A073240,70007672
37466,20091113,A073240,70007854
37467,20091211,A073240,70008215
37468,20100115,A073240,70008343
37469,20100216,A073240,70009574
37470,20100312,A073240,70009613
37471,20100416,A073240,70010232
37472,20100514,A073240,70010291
37473,20100714,A073240,70010294
37474,20100910,A073240,70018032
37475,20101012,A073240,70021471
37476,20101025,A073240,70080029
37477,20101102,A073240,10226390
37478,20101111,A073240,10231796
37479,20101119,A073240,10239710
37480,20101208,A073240,10242416
37481,20101214,A073240,90732368
37482,20101221,A073240,92408938
37483,20101228,A073240,92972936
37484,20110111,A073240,93204620
37485,20110119,A073240,93414555
37486,20110131,A073240,93654139
37487,20110215,A073240,93816577
37488,20110222,A073240,93907990
37489,20110308,A073240,94109402
37490,20110315,A073240,94177147
37491,20110322,A073240,94407388
37492,20110412,A073240,94633786
37493,20110420,A073240,94766241
37494,20110506,A073240,94825416
37495,20110513,A073240,95056433
37496,20110520,A073240,95219875
37497,20110530,A073240,95319729
37498,20110610,A073240,95508627
37499,20110620,A073240,95635523
37500,20110630,A073240,95841489
37501,20110711,A073240,95951978
37502,20110720,A073240,96085416
37503,20110728,A073240,96185730
37504,20110810,A073240,96217218
37505,20110819,A073240,96308563
37506,20110830,A073240,96376066
37507,20110909,A073240,96390499
37508,20110923,A073240,96526623
37509,20110930,A073240,96562212
37510,20111010,A073240,96565860
37511,20111014,A073240,105869834
37512,20111020,A073240,105900697
37513,20111031,A073240,105930941
37514,20111110,A073240,105989483
37515,20111121,A073240,106139317
37516,20111130,A073240,106172491
37517,20111209,A073240,106188001
37518,20111220,A073240,106234952
37519,20111229,A073240,106300417
37520,20120110,A073240,106357121
37521,20120120,A073240,106743494
37522,20120203,A073240,106863087
37523,20120210,A073240,107409577
37524,20120220,A073240,107686283
37525,20120229,A073240,107884906
37526,20120309,A073240,108283315
37527,20120323,A073240,108818642
37528,20120404,A073240,109751969
37529,20120417,A073240,110692582
37530,20120424,A073240,113629862
37531,20120607,A073240,126257598
37532,20130708,A073240,147811198
37533,20140509,A073240,147910558
37534,20141006,A073240,157993158
37535,20180720,A073240,287260287
37536,19991228,A073470,0
37537,20030829,A073470,10000000
37538,20080804,A073470,0
37539,19991228,A073490,0
37540,20050204,A073490,3800000
37541,20070426,A073490,3894700
37542,20070515,A073490,3903000
37543,20070619,A073490,5854500
37544,20071022,A073490,5877000
37545,20080411,A073490,5980000
37546,20100118,A073490,5990000
37547,20100212,A073490,5997500
37548,20100824,A073490,6002500
37549,20200303,A073490,6737544
37550,19991228,A073530,0
37551,20030829,A073530,13600000
37552,20080808,A073530,0
37553,19991228,A073540,0
37554,20070518,A073540,5700000
37555,20140527,A073540,11400000
37556,19991228,A073560,0
37557,20160727,A073560,61157490
37558,20160829,A073560,69237643
37559,19991228,A073570,0
37560,20040106,A073570,3500000
37561,20051125,A073570,3755450
37562,20060508,A073570,7510900
37563,20060724,A073570,9910900
37564,20100305,A073570,12910900
37565,20140819,A073570,14064745
37566,20150717,A073570,5625898
37567,20151005,A073570,13354805
37568,20160107,A073570,14129995
37569,20160913,A073570,16933732
37570,20161222,A073570,18921803
37571,20170203,A073570,22442927
37572,20170922,A073570,23897472
37573,20171020,A073570,25363747
37574,20171115,A073570,5072749
37575,20171117,A073570,6102160
37576,20180118,A073570,8496412
37577,20180119,A073570,9225369
37578,20180406,A073570,9274354
37579,20180413,A073570,10191446
37580,20180717,A073570,10566411
37581,20181228,A073570,11248306
37582,20190118,A073570,13872974
37583,20190716,A073570,14241730
37584,20200424,A073570,71208650
37585,20200518,A073570,71824846
37586,20200526,A073570,72894161
37587,20200730,A073570,75664793
37588,20201103,A073570,75840849
37589,19991228,A073640,0
37590,20040106,A073640,3500000
37591,20050310,A073640,4550000
37592,20050322,A073640,8000000
37593,20060307,A073640,18000000
37594,20140227,A073640,26900000
37595,20160419,A073640,28312400
37596,20170608,A073640,29850861
37597,20171114,A073640,33877706
37598,20180109,A073640,35627368
37599,20180403,A073640,37277878
37600,20180406,A073640,38797634
37601,20180430,A073640,38981965
37602,20180508,A073640,40620820
37603,20180515,A073640,42648467
37604,20180601,A073640,45689936
37605,20180611,A073640,47905095
37606,20180618,A073640,48828576
37607,20180625,A073640,49266212
37608,20181114,A073640,50941148
37609,20181212,A073640,51561495
37610,20181227,A073640,52181840
37611,20190321,A073640,53594269
37612,20190430,A073640,53881370
37613,20190522,A073640,54210059
37614,20190529,A073640,55395980
37615,20200608,A073640,58402414
37616,20200901,A073640,58617159
37617,19991228,A073710,0
37618,20050729,A073710,8530000
37619,20060117,A073710,9014966
37620,20080110,A073710,14300000
37621,20090923,A073710,0
37622,19991228,A073780,0
37623,20040518,A073780,5824980
37624,20050211,A073780,5880414
37625,20051206,A073780,5997954
37626,20060720,A073780,23836588
37627,20070105,A073780,24425974
37628,20070130,A073780,25604747
37629,20080725,A073780,29602747
37630,20080903,A073780,70722747
37631,20081226,A073780,82722747
37632,20090217,A073780,2757424
37633,20090413,A073780,0
37634,19991228,A073930,0
37635,20080326,A073930,8776130
37636,20111122,A073930,8812459
37637,20111206,A073930,9061282
37638,20111221,A073930,9064907
37639,20111228,A073930,9790064
37640,20120328,A073930,10838333
37641,20120525,A073930,11128475
37642,20120621,A073930,11182379
37643,20120629,A073930,11247276
37644,20120716,A073930,12335357
37645,20120723,A073930,12335365
37646,20121121,A073930,12459693
37647,20130311,A073930,12770974
37648,20130712,A073930,0
37649,19991228,A074000,0
37650,20040106,A074000,6303750
37651,20040130,A074000,7303750
37652,20060428,A074000,7394226
37653,20070420,A074000,7464423
37654,20080425,A074000,7514571
37655,20091027,A074000,12514571
37656,20101112,A074000,12576723
37657,20101119,A074000,12590289
37658,20101126,A074000,12617378
37659,20101203,A074000,12617760
37660,20101210,A074000,12617768
37661,20101215,A074000,14917768
37662,20110114,A074000,14925855
37663,20110725,A074000,26925855
37664,20111024,A074000,34260819
37665,20120105,A074000,35199619
37666,20120224,A074000,35955337
37667,20120627,A074000,35955339
37668,20120723,A074000,35955349
37669,20131021,A074000,7189593
37670,20131030,A074000,7596566
37671,20140327,A074000,0
37672,19991228,A074130,0
37673,20050727,A074130,1883000
37674,20060426,A074130,18830000
37675,20150723,A074130,0
37676,19991228,A074140,0
37677,20060801,A074140,3450000
37678,20071106,A074140,10126707
37679,20071116,A074140,11603252
37680,20071123,A074140,11742955
37681,20080103,A074140,12821976
37682,20080109,A074140,13040331
37683,20080502,A074140,13205010
37684,20080509,A074140,13925010
37685,20080620,A074140,13933010
37686,20080826,A074140,19433010
37687,20080912,A074140,22262793
37688,20081219,A074140,26242793
37689,20090316,A074140,2624279
37690,20090701,A074140,7388849
37691,20090813,A074140,8378849
37692,20091130,A074140,18262674
37693,20091203,A074140,19275057
37694,20091209,A074140,19779366
37695,20091222,A074140,19781200
37696,20091230,A074140,22602976
37697,20100113,A074140,36602974
37698,20100510,A074140,0
37699,19991228,A074150,0
37700,20050708,A074150,3120000
37701,20060123,A074150,4047000
37702,20071228,A074150,6047000
37703,20080715,A074150,7583732
37704,20090122,A074150,7616071
37705,20090508,A074150,7622063
37706,20130409,A074150,7724679
37707,20130510,A074150,7878603
37708,20131125,A074150,8083835
37709,20131129,A074150,9200185
37710,20140124,A074150,18400370
37711,20140722,A074150,26042003
37712,20150107,A074150,27217003
37713,20151016,A074150,28637741
37714,20160317,A074150,28994741
37715,20160905,A074150,0
37716,19991228,A074430,0
37717,20040604,A074430,4000000
37718,20070522,A074430,8261394
37719,20090722,A074430,8439150
37720,20091110,A074430,42195750
37721,20110706,A074430,51195750
37722,20130129,A074430,60277320
37723,20131118,A074430,61043600
37724,20140103,A074430,73252320
37725,20151020,A074430,87826844
37726,19991228,A074600,0
37727,20031212,A074600,6150000
37728,20040721,A074600,12300000
37729,20061123,A074600,12668000
37730,20130430,A074600,12704000
37731,20130731,A074600,12742000
37732,20131030,A074600,12848000
37733,20140114,A074600,12922000
37734,20140425,A074600,12975000
37735,20140728,A074600,13023000
37736,20141028,A074600,13035000
37737,20150128,A074600,13096000
37738,20150428,A074600,13114000
37739,20160212,A074600,13144000
37740,20170524,A074600,26288000
37741,19991228,A074610,0
37742,20031223,A074610,14000000
37743,20060223,A074610,15745600
37744,20060615,A074610,19931900
37745,20060630,A074610,20202200
37746,20060901,A074610,22893032
37747,20080310,A074610,24481594
37748,20081219,A074610,25275874
37749,20090416,A074610,41275884
37750,20100317,A074610,42345884
37751,20100323,A074610,42785884
37752,20100401,A074610,44983884
37753,20100824,A074610,54983884
37754,20110817,A074610,56445864
37755,20120712,A074610,57257135
37756,20120727,A074610,58022498
37757,20130110,A074610,14505624
37758,20140826,A074610,16186294
37759,20160322,A074610,16433757
37760,20160721,A074610,16453150
37761,20160823,A074610,16558791
37762,20160921,A074610,16563235
37763,20161021,A074610,16579318
37764,20161214,A074610,17658300
37765,20161221,A074610,17666353
37766,20170217,A074610,18039487
37767,20170403,A074610,18454424
37768,20170615,A074610,20186026
37769,20170627,A074610,21609514
37770,20170711,A074610,21886139
37771,20180820,A074610,25530989
37772,20180824,A074610,25624445
37773,20181017,A074610,27182074
37774,20181024,A074610,27805125
37775,20190214,A074610,28074304
37776,20190313,A074610,28343483
37777,20190322,A074610,28612662
37778,20190517,A074610,29151020
37779,20190621,A074610,29166924
37780,20190626,A074610,29243408
37781,20190628,A074610,30909891
37782,20190705,A074610,31596867
37783,20190712,A074610,32848549
37784,20190718,A074610,33262067
37785,20190725,A074610,33659681
37786,20190812,A074610,33707393
37787,20190903,A074610,34045364
37788,20191025,A074610,34150627
37789,20191108,A074610,34224310
37790,20191114,A074610,34356939
37791,20191121,A074610,34777991
37792,20191216,A074610,35093780
37793,20191223,A074610,35097990
37794,20200114,A074610,37221917
37795,20200710,A074610,37936895
37796,20200724,A074610,37980743
37797,20200731,A074610,39324219
37798,20200821,A074610,39346143
37799,20200828,A074610,40946629
37800,20200904,A074610,40951501
37801,20201008,A074610,40968553
37802,20201211,A074610,41042038
37803,20201218,A074610,41445496
37804,20201224,A074610,42310049
37805,19991228,A075130,0
37806,20050610,A075130,4177948
37807,20050628,A075130,4480000
37808,20060428,A075130,8960000
37809,19991228,A075180,0
37810,20051021,A075180,19200000
37811,19991228,A075580,0
37812,20151130,A075580,38292720
37813,20161226,A075580,38322720
37814,20170227,A075580,38372720
37815,20201123,A075580,56849456
37816,19991228,A075970,0
37817,20040213,A075970,4600000
37818,20060602,A075970,9200000
37819,20060613,A075970,11500000
37820,20080610,A075970,18400000
37821,19991228,A076080,0
37822,20080718,A076080,6000000
37823,20110721,A076080,11837431
37824,20111219,A076080,14780331
37825,20121210,A076080,17723231
37826,20160222,A076080,18021293
37827,20171113,A076080,19213543
37828,20171115,A076080,19362573
37829,20190419,A076080,19502015
37830,20200109,A076080,19980102
37831,19991228,A076090,0
37832,20050726,A076090,4000000
37833,20050818,A076090,4222420
37834,20060418,A076090,4617808
37835,20070125,A076090,4927158
37836,20070515,A076090,6994318
37837,20080506,A076090,7007518
37838,20080526,A076090,8133318
37839,20080612,A076090,8801469
