,std_dt,ticker,issues_suspended_from_trading
11161,19991228,A085620,
11162,19991228,A085660,
11163,20091028,A085660,정지
11164,20091029,A085660,
11165,20140430,A085660,정지
11166,20140602,A085660,
11167,19991228,A085670,
11168,19991228,A085680,
11169,20090910,A085680,정지
11170,20091116,A085680,
11171,19991228,A085810,
11172,19991228,A085910,
11173,19991228,A085990,
11174,20090730,A085990,정지
11175,20090731,A085990,
11176,20091113,A085990,정지
11177,20091116,A085990,
11178,20100326,A085990,정지
11179,20100428,A085990,
11180,19991228,A086040,
11181,19991228,A086060,
11182,20140127,A086060,정지
11183,20140128,A086060,
11184,19991228,A086200,
11185,20160316,A086200,정지
11186,20160317,A086200,
11187,20160323,A086200,정지
11188,20160426,A086200,
11189,19991228,A086250,
11190,20200504,A086250,정지
11191,19991228,A086280,
11192,19991228,A086390,
11193,20090324,A086390,정지
11194,20090403,A086390,
11195,19991228,A086450,
11196,20200824,A086450,정지
11197,20200910,A086450,
11198,19991228,A086520,
11199,19991228,A086670,
11200,19991228,A086710,
11201,19991228,A086790,
11202,19991228,A086820,
11203,19991228,A086830,
11204,20160428,A086830,정지
11205,20160519,A086830,
11206,20170322,A086830,정지
11207,20170424,A086830,
11208,19991228,A086890,
11209,20140304,A086890,정지
11210,20140305,A086890,
11211,19991228,A086900,
11212,19991228,A086960,
11213,19991228,A086980,
11214,20110427,A086980,정지
11215,20110517,A086980,
11216,19991228,A087010,
11217,19991228,A087220,
11218,20141119,A087220,정지
11219,20141120,A087220,
11220,20170818,A087220,정지
11221,20180425,A087220,
11222,19991228,A087260,
11223,19991228,A087600,
11224,19991228,A087730,
11225,20190426,A087730,정지
11226,20190503,A087730,
11227,20200410,A087730,정지
11228,20200507,A087730,
11229,20200529,A087730,정지
11230,19991228,A088020,
11231,20100917,A088020,정지
11232,20100920,A088020,
11233,20101025,A088020,정지
11234,20101229,A088020,
11235,19991228,A088130,
11236,20150205,A088130,정지
11237,20150206,A088130,
11238,19991228,A088290,
11239,20191129,A088290,정지
11240,20191202,A088290,
11241,20200923,A088290,정지
11242,20200924,A088290,
11243,19991228,A088350,
11244,19991228,A088390,
11245,20170530,A088390,정지
11246,20170710,A088390,
11247,19991228,A088700,
11248,20130218,A088700,정지
11249,20130219,A088700,
11250,20130318,A088700,정지
11251,20130424,A088700,
11252,19991228,A088790,
11253,20100423,A088790,정지
11254,20100517,A088790,
11255,19991228,A088800,
11256,20100225,A088800,정지
11257,20100325,A088800,
11258,19991228,A088810,
11259,20060721,A088810,정지
11260,20060811,A088810,
11261,20090324,A088810,정지
11262,20090403,A088810,
11263,20090730,A088810,정지
11264,20090731,A088810,
11265,20100315,A088810,정지
11266,20100316,A088810,
11267,20100430,A088810,정지
11268,20100525,A088810,
11269,20100610,A088810,정지
11270,20100611,A088810,
11271,20110128,A088810,정지
11272,20110222,A088810,
11273,20110323,A088810,정지
11274,20110420,A088810,
11275,19991228,A088910,
11276,19991228,A088960,
11277,20110513,A088960,정지
11278,20110516,A088960,
11279,20110902,A088960,정지
11280,20110905,A088960,
11281,20111121,A088960,정지
11282,20120130,A088960,
11283,19991228,A089010,
11284,19991228,A089030,
11285,19991228,A089140,
11286,19991228,A089150,
11287,19991228,A089230,
11288,20070529,A089230,정지
11289,20070530,A089230,
11290,20151022,A089230,정지
11291,20151111,A089230,
11292,20151229,A089230,정지
11293,20151230,A089230,
11294,20160328,A089230,정지
11295,20160412,A089230,
11296,20170623,A089230,정지
11297,20170711,A089230,
11298,19991228,A089240,
11299,20090616,A089240,정지
11300,20090617,A089240,
11301,20090915,A089240,정지
11302,20091006,A089240,
11303,20100325,A089240,정지
11304,20100825,A089240,
11305,19991228,A089470,
11306,19991228,A089480,
11307,20120116,A089480,정지
11308,20120117,A089480,
11309,20120229,A089480,정지
11310,20120403,A089480,
11311,19991228,A089530,
11312,20151029,A089530,정지
11313,20151030,A089530,
11314,20151204,A089530,정지
11315,20151207,A089530,
11316,19991228,A089590,
11317,19991228,A089600,
11318,19991228,A089790,
11319,20091230,A089790,정지
11320,20100104,A089790,
11321,20100325,A089790,정지
11322,20100419,A089790,
11323,19991228,A089850,
11324,19991228,A089890,
11325,19991228,A089970,
11326,19991228,A089980,
11327,19991228,A090080,
11328,19991228,A090090,
11329,20111129,A090090,정지
11330,20111215,A090090,
11331,19991228,A090120,
11332,20110425,A090120,정지
11333,20110426,A090120,
11334,20141031,A090120,정지
11335,20150430,A090120,
11336,19991228,A090150,
11337,19991228,A090350,
11338,19991228,A090360,
11339,19991228,A090370,
11340,20170904,A090370,정지
11341,20170925,A090370,
11342,19991228,A090410,
11343,20170426,A090410,정지
11344,20170522,A090410,
11345,19991228,A090430,
11346,20150422,A090430,정지
11347,20150508,A090430,
11348,19991228,A090460,
11349,19991228,A090470,
11350,20150326,A090470,정지
11351,20150327,A090470,
11352,19991228,A090710,
11353,20150311,A090710,정지
11354,20150312,A090710,
11355,20170307,A090710,정지
11356,20170328,A090710,
11357,19991228,A090730,
11358,20180628,A090730,정지
11359,20180717,A090730,
11360,19991228,A090740,
11361,19991228,A090850,
11362,20150427,A090850,정지
11363,20150428,A090850,
11364,19991228,A091090,
11365,19991228,A091120,
11366,19991228,A091340,
11367,20150319,A091340,정지
11368,20150320,A091340,
11369,19991228,A091440,
11370,20150309,A091440,정지
11371,20150310,A091440,
11372,19991228,A091580,
11373,19991228,A091590,
11374,19991228,A091690,
11375,20120607,A091690,정지
11376,20120608,A091690,
11377,20120621,A091690,정지
11378,20120622,A091690,
11379,20140213,A091690,정지
11380,20150112,A091690,
11381,19991228,A091700,
11382,19991228,A091810,
11383,19991228,A091970,
11384,20180517,A091970,정지
11385,20180518,A091970,
11386,19991228,A091990,
11387,19991228,A092040,
11388,19991228,A092070,
11389,19991228,A092130,
11390,19991228,A092190,
11391,19991228,A092200,
11392,19991228,A092220,
11393,20130716,A092220,정지
11394,20130801,A092220,
11395,19991228,A092230,
11396,19991228,A092300,
11397,19991228,A092440,
11398,19991228,A092460,
11399,19991228,A092600,
11400,19991228,A092730,
11401,19991228,A092780,
11402,19991228,A092870,
11403,19991228,A093050,
11404,19991228,A093190,
11405,19991228,A093230,
11406,20120920,A093230,정지
11407,20121015,A093230,
11408,20130703,A093230,정지
11409,20130704,A093230,
11410,19991228,A093240,
11411,20160414,A093240,정지
11412,20160415,A093240,
11413,20160421,A093240,정지
11414,20160422,A093240,
11415,19991228,A093320,
11416,19991228,A093370,
11417,19991228,A093380,
11418,19991228,A093520,
11419,19991228,A093640,
11420,20180417,A093640,정지
11421,20180418,A093640,
11422,20190513,A093640,정지
11423,20190514,A093640,
11424,19991228,A093920,
11425,19991228,A094170,
11426,19991228,A094190,
11427,20190322,A094190,정지
11428,20200513,A094190,
11429,19991228,A094280,
11430,19991228,A094360,
11431,19991228,A094480,
11432,19991228,A094820,
11433,19991228,A094840,
11434,20151218,A094840,정지
11435,20160205,A094840,
11436,19991228,A094850,
11437,19991228,A094860,
11438,20150420,A094860,정지
11439,20150507,A094860,
11440,19991228,A094940,
11441,20151007,A094940,정지
11442,20151008,A094940,
11443,19991228,A094970,
11444,19991228,A095190,
11445,19991228,A095270,
11446,19991228,A095300,
11447,20160323,A095300,정지
11448,20160906,A095300,
11449,20170323,A095300,정지
11450,20170901,A095300,
11451,19991228,A095340,
11452,19991228,A095500,
11453,19991228,A095570,
11454,20161228,A095570,정지
11455,20170117,A095570,
11456,19991228,A095610,
11457,19991228,A095660,
11458,19991228,A095700,
11459,19991228,A095720,
11460,20200424,A095720,정지
11461,20200518,A095720,
11462,19991228,A095910,
11463,19991228,A096040,
11464,20130819,A096040,정지
11465,20130904,A096040,
11466,20151027,A096040,정지
11467,20160609,A096040,
11468,19991228,A096240,
11469,19991228,A096350,
11470,20180803,A096350,정지
11471,20180824,A096350,
11472,19991228,A096530,
11473,19991228,A096610,
11474,20180405,A096610,정지
11475,20180406,A096610,
11476,19991228,A096630,
11477,20090605,A096630,정지
11478,20090713,A096630,
11479,19991228,A096640,
11480,19991228,A096690,
11481,20160810,A096690,정지
11482,20160826,A096690,
11483,20170324,A096690,정지
11484,20180129,A096690,
11485,20180326,A096690,정지
11486,20180413,A096690,
11487,20190426,A096690,정지
11488,20190517,A096690,
11489,20200429,A096690,정지
11490,20200529,A096690,
11491,19991228,A096760,
11492,20091013,A096760,정지
11493,20091103,A096760,
11494,20150521,A096760,정지
11495,20150522,A096760,
11496,19991228,A096770,
11497,19991228,A096870,
11498,19991228,A097230,
11499,20190214,A097230,정지
11500,20190423,A097230,
11501,20190430,A097230,정지
11502,20190521,A097230,
11503,19991228,A097520,
11504,20150116,A097520,정지
11505,20150119,A097520,
11506,19991228,A097780,
11507,20151111,A097780,정지
11508,20151112,A097780,
11509,20170406,A097780,정지
11510,20170425,A097780,
11511,19991228,A097800,
11512,19991228,A097870,
11513,19991228,A097950,
11514,19991228,A098120,
11515,19991228,A098400,
11516,20100104,A098400,정지
11517,20100107,A098400,
11518,20120320,A098400,정지
11519,20120713,A098400,
11520,19991228,A098460,
11521,19991228,A098660,
11522,20150313,A098660,정지
11523,20150316,A098660,
11524,19991228,A099190,
11525,19991228,A099220,
11526,19991228,A099320,
11527,19991228,A099410,
11528,19991228,A099440,
11529,20101014,A099440,정지
11530,20101015,A099440,
11531,19991228,A099520,
11532,19991228,A099660,
11533,20110907,A099660,정지
11534,20120711,A099660,
11535,20180627,A099660,정지
11536,20180628,A099660,
11537,19991228,A099750,
11538,19991228,A099830,
11539,20171030,A099830,정지
11540,20171117,A099830,
11541,20180322,A099830,정지
11542,20180424,A099830,
11543,19991228,A100030,
11544,19991228,A100090,
11545,19991228,A100120,
11546,19991228,A100130,
11547,19991228,A100220,
11548,19991228,A100250,
11549,19991228,A100590,
11550,19991228,A100660,
11551,19991228,A100700,
11552,20090723,A100700,정지
11553,20090810,A100700,
11554,19991228,A100790,
11555,19991228,A100840,
11556,19991228,A101000,
11557,20130923,A101000,정지
11558,20130924,A101000,
11559,20180503,A101000,정지
11560,20190906,A101000,
11561,19991228,A101060,
11562,20090331,A101060,정지
11563,20090403,A101060,
11564,19991228,A101140,
11565,20100628,A101140,정지
11566,20100629,A101140,
11567,20110321,A101140,정지
11568,20120514,A101140,
11569,20151111,A101140,정지
11570,20151112,A101140,
11571,19991228,A101160,
11572,20150625,A101160,정지
11573,20150626,A101160,
11574,19991228,A101170,
11575,19991228,A101240,
11576,19991228,A101330,
11577,19991228,A101360,
11578,20190909,A101360,정지
11579,20190910,A101360,
11580,19991228,A101390,
11581,19991228,A101400,
11582,20170824,A101400,정지
11583,20170912,A101400,
11584,20200210,A101400,정지
11585,20200211,A101400,
11586,20200521,A101400,정지
11587,20200609,A101400,
11588,19991228,A101490,
11589,19991228,A101530,
11590,19991228,A101670,
11591,20160713,A101670,정지
11592,20160729,A101670,
11593,19991228,A101680,
11594,20180207,A101680,정지
11595,20190830,A101680,
11596,20200207,A101680,정지
11597,20200504,A101680,
11598,19991228,A101730,
11599,19991228,A101930,
11600,19991228,A101990,
11601,20130909,A101990,정지
11602,20130910,A101990,
11603,20140429,A101990,정지
11604,20140521,A101990,
11605,19991228,A102120,
11606,20110323,A102120,정지
11607,20110324,A102120,
11608,19991228,A102210,
11609,20180820,A102210,정지
11610,20180904,A102210,
11611,20181126,A102210,정지
11612,19991228,A102260,
11613,20110427,A102260,정지
11614,20110518,A102260,
11615,19991228,A102280,
11616,20100430,A102280,정지
11617,20100517,A102280,
11618,20150923,A102280,정지
11619,20150924,A102280,
11620,19991228,A102460,
11621,19991228,A102710,
11622,19991228,A102940,
11623,20200420,A102940,정지
11624,20200421,A102940,
11625,19991228,A103130,
11626,20160808,A103130,정지
11627,20160830,A103130,
11628,20190328,A103130,정지
11629,20200521,A103130,
11630,19991228,A103140,
11631,19991228,A103150,
11632,20110830,A103150,정지
11633,20110926,A103150,
11634,19991228,A103160,
11635,20090325,A103160,정지
11636,20090403,A103160,
11637,19991228,A103230,
11638,19991228,A103590,
11639,19991228,A103840,
11640,19991228,A104040,
11641,20161020,A104040,정지
11642,20161104,A104040,
11643,20170418,A104040,정지
11644,20170419,A104040,
11645,19991228,A104110,
11646,20151201,A104110,정지
11647,20151202,A104110,
11648,20161214,A104110,정지
11649,20170102,A104110,
11650,19991228,A104120,
11651,20161214,A104120,정지
11652,20170102,A104120,
11653,19991228,A104200,
11654,19991228,A104460,
11655,19991228,A104480,
11656,19991228,A104540,
11657,20190328,A104540,정지
11658,20200406,A104540,
11659,19991228,A104620,
11660,19991228,A104700,
11661,20180430,A104700,정지
11662,20180504,A104700,
11663,19991228,A104830,
11664,19991228,A105070,
11665,20120801,A105070,정지
11666,20120803,A105070,
11667,19991228,A105330,
11668,19991228,A105550,
11669,20170324,A105550,정지
11670,20170818,A105550,
11671,19991228,A105560,
11672,19991228,A105630,
11673,19991228,A105740,
11674,19991228,A105840,
11675,19991228,A106080,
11676,20170426,A106080,정지
11677,20170523,A106080,
11678,20181017,A106080,정지
11679,20181106,A106080,
11680,20181214,A106080,정지
11681,19991228,A106190,
11682,19991228,A106240,
11683,19991228,A106520,
11684,20190305,A106520,정지
11685,20190417,A106520,
11686,19991228,A107590,
11687,20170427,A107590,정지
11688,20170522,A107590,
11689,19991228,A108070,
11690,20100323,A108070,정지
11691,20100414,A108070,
11692,19991228,A108230,
11693,20181204,A108230,정지
11694,20190117,A108230,
11695,19991228,A108320,
11696,19991228,A108380,
11697,19991228,A108490,
11698,19991228,A108670,
11699,19991228,A108790,
11700,20200629,A108790,정지
11701,20200716,A108790,
11702,19991228,A108860,
11703,20120907,A108860,정지
11704,20121023,A108860,
11705,20190322,A108860,정지
11706,20200518,A108860,
11707,19991228,A109070,
11708,20100826,A109070,정지
11709,20100928,A109070,
11710,20121004,A109070,정지
11711,20121023,A109070,
11712,20131204,A109070,정지
11713,20140107,A109070,
11714,20170330,A109070,정지
11715,20170331,A109070,
11716,20170825,A109070,정지
11717,20170919,A109070,
11718,20180417,A109070,정지
11719,20180418,A109070,
11720,20190326,A109070,정지
11721,20191211,A109070,
11722,20200214,A109070,정지
11723,20200305,A109070,
11724,20200331,A109070,정지
11725,19991228,A109080,
11726,19991228,A109610,
11727,19991228,A109740,
11728,20131011,A109740,정지
11729,20131014,A109740,
11730,20180329,A109740,정지
11731,20180920,A109740,
11732,19991228,A109820,
11733,20200327,A109820,정지
11734,20200330,A109820,
11735,20200331,A109820,정지
11736,20200401,A109820,
11737,19991228,A109860,
11738,19991228,A109960,
11739,20150602,A109960,정지
11740,20150603,A109960,
11741,19991228,A110020,
11742,19991228,A110310,
11743,20131104,A110310,정지
11744,20131105,A110310,
11745,20131217,A110310,정지
11746,20131218,A110310,
11747,20140217,A110310,정지
11748,20140402,A110310,
11749,19991228,A110500,
11750,20130320,A110500,정지
11751,20130321,A110500,
11752,20140320,A110500,정지
11753,20140321,A110500,
11754,20140326,A110500,정지
11755,20140822,A110500,
11756,19991228,A110570,
11757,20140818,A110570,정지
11758,20140829,A110570,
11759,20141126,A110570,정지
11760,20141127,A110570,
11761,20150206,A110570,정지
11762,20150420,A110570,
11763,20170313,A110570,정지
11764,20170406,A110570,
11765,19991228,A110790,
11766,19991228,A110990,
11767,19991228,A111110,
11768,19991228,A111610,
11769,20140311,A111610,정지
11770,20140312,A111610,
11771,20140808,A111610,정지
11772,20140811,A111610,
11773,20141021,A111610,정지
11774,20160114,A111610,
11775,19991228,A111710,
11776,19991228,A111770,
11777,19991228,A111820,
11778,20180320,A111820,정지
11779,20180321,A111820,
11780,20180903,A111820,정지
11781,19991228,A111870,
11782,19991228,A112040,
11783,20170410,A112040,정지
11784,20170502,A112040,
11785,19991228,A112240,
11786,20170721,A112240,정지
11787,20170724,A112240,
11788,20171115,A112240,정지
11789,20171116,A112240,
