,std_dt,symbol,administrative_issues
5627,19991228,A161000,
5628,19991228,A161390,
5629,19991228,A161570,
5630,19991228,A161580,
5631,19991228,A161890,
5632,19991228,A163560,
5633,19991228,A164060,
5634,19991228,A166090,
5635,19991228,A166480,
5636,19991228,A168330,
5637,20190319,A168330,관리
5638,19991228,A169330,
5639,19991228,A170030,
5640,19991228,A170790,
5641,20160329,A170790,관리
5642,20170327,A170790,
5643,19991228,A170900,
5644,19991228,A170920,
5645,19991228,A171010,
5646,19991228,A171090,
5647,19991228,A171120,
5648,19991228,A173130,
5649,20190816,A173130,관리
5650,20200320,A173130,
5651,19991228,A173940,
5652,19991228,A174880,
5653,19991228,A174900,
5654,19991228,A175140,
5655,19991228,A175250,
5656,19991228,A175330,
5657,19991228,A176440,
5658,20200324,A176440,관리
5659,19991228,A177350,
5660,19991228,A177830,
5661,19991228,A178320,
5662,19991228,A178780,
5663,20190322,A178780,관리
5664,19991228,A178920,
5665,19991228,A179290,
5666,19991228,A179900,
5667,19991228,A180400,
5668,20190321,A180400,관리
5669,20200515,A180400,
5670,20200522,A180400,관리
5671,19991228,A180640,
5672,19991228,A181340,
5673,19991228,A181710,
5674,19991228,A182360,
5675,19991228,A182400,
5676,19991228,A182690,
5677,20190311,A182690,관리
5678,19991228,A183190,
5679,19991228,A183300,
5680,19991228,A183490,
5681,19991228,A184230,
5682,19991228,A185490,
5683,19991228,A185750,
5684,19991228,A186230,
5685,19991228,A187220,
5686,19991228,A187270,
5687,19991228,A187420,
5688,19991228,A187790,
5689,19991228,A187870,
5690,19991228,A189300,
5691,19991228,A189690,
5692,19991228,A189860,
5693,19991228,A189980,
5694,19991228,A190510,
5695,19991228,A190650,
5696,19991228,A191410,
5697,19991228,A191420,
5698,19991228,A192080,
5699,19991228,A192250,
5700,19991228,A192390,
5701,19991228,A192400,
5702,19991228,A192410,
5703,20180323,A192410,관리
5704,20200814,A192410,
5705,19991228,A192440,
5706,19991228,A192520,
5707,19991228,A192530,
5708,19991228,A192650,
5709,19991228,A192820,
5710,19991228,A193250,
5711,19991228,A194370,
5712,19991228,A194480,
5713,19991228,A194510,
5714,20180322,A194510,관리
5715,20200909,A194510,
5716,19991228,A194610,
5717,20180321,A194610,관리
5718,20181012,A194610,
5719,19991228,A194700,
5720,19991228,A195440,
5721,20190402,A195440,관리
5722,19991228,A195500,
5723,19991228,A195870,
5724,19991228,A195990,
5725,19991228,A196170,
5726,19991228,A196300,
5727,19991228,A196450,
5728,20200901,A196450,관리
5729,19991228,A196490,
5730,19991228,A196700,
5731,19991228,A197140,
5732,19991228,A197210,
5733,20191216,A197210,관리
5734,20200514,A197210,
5735,19991228,A198080,
5736,19991228,A198440,
5737,19991228,A199820,
5738,19991228,A200130,
5739,19991228,A200230,
5740,19991228,A200470,
5741,19991228,A200670,
5742,19991228,A200710,
5743,19991228,A200780,
5744,19991228,A200880,
5745,19991228,A201490,
5746,19991228,A203450,
5747,19991228,A203650,
5748,19991228,A203690,
5749,19991228,A204020,
5750,19991228,A204270,
5751,19991228,A204320,
5752,19991228,A204440,
5753,20170417,A204440,관리
5754,20170529,A204440,
5755,19991228,A204620,
5756,19991228,A204630,
5757,19991228,A204650,
5758,20170526,A204650,관리
5759,20170707,A204650,
5760,19991228,A204760,
5761,20170502,A204760,관리
5762,20170615,A204760,
5763,19991228,A204840,
5764,19991228,A204990,
5765,20200213,A204990,관리
5766,20200811,A204990,
5767,19991228,A205100,
5768,19991228,A205470,
5769,19991228,A205500,
5770,20190320,A205500,관리
5771,19991228,A206400,
5772,20190321,A206400,관리
5773,20200317,A206400,
5774,19991228,A206560,
5775,19991228,A206640,
5776,19991228,A206650,
5777,19991228,A206660,
5778,20170830,A206660,관리
5779,20171020,A206660,
5780,19991228,A207720,
5781,20170612,A207720,관리
5782,20170622,A207720,
5783,20170825,A207720,관리
5784,20171016,A207720,
5785,19991228,A207760,
5786,19991228,A207930,
5787,20170925,A207930,관리
5788,20171106,A207930,
5789,19991228,A207940,
5790,19991228,A208140,
5791,19991228,A208340,
5792,19991228,A208350,
5793,19991228,A208370,
5794,20190816,A208370,관리
5795,20200319,A208370,
5796,19991228,A208640,
5797,19991228,A208710,
5798,19991228,A208860,
5799,20200901,A208860,관리
5800,19991228,A208870,
5801,20170619,A208870,관리
5802,20170731,A208870,
5803,19991228,A210540,
5804,19991228,A210980,
5805,19991228,A211270,
5806,19991228,A212560,
5807,19991228,A213090,
5808,19991228,A213420,
5809,19991228,A213500,
5810,19991228,A214150,
5811,19991228,A214180,
5812,19991228,A214260,
5813,19991228,A214270,
5814,19991228,A214310,
5815,20170330,A214310,관리
5816,20180322,A214310,
5817,20200330,A214310,관리
5818,19991228,A214320,
5819,19991228,A214330,
5820,19991228,A214370,
5821,20190319,A214370,관리
5822,20200407,A214370,
5823,19991228,A214390,
5824,19991228,A214420,
5825,19991228,A214430,
5826,19991228,A214450,
5827,19991228,A214610,
5828,19991228,A214680,
5829,19991228,A214870,
5830,19991228,A215000,
5831,19991228,A215090,
5832,19991228,A215100,
5833,19991228,A215200,
5834,19991228,A215360,
5835,19991228,A215380,
5836,19991228,A215480,
5837,19991228,A215580,
5838,20171113,A215580,관리
5839,20171226,A215580,
5840,19991228,A215600,
5841,20200622,A215600,관리
5842,19991228,A215750,
5843,20171120,A215750,관리
5844,20180104,A215750,
5845,19991228,A215790,
5846,19991228,A216050,
5847,19991228,A216080,
5848,19991228,A217190,
5849,19991228,A217270,
5850,19991228,A217330,
5851,19991228,A217480,
5852,19991228,A217500,
5853,19991228,A217600,
5854,19991228,A217620,
5855,19991228,A217730,
5856,19991228,A217810,
5857,20171208,A217810,관리
5858,20180119,A217810,
5859,19991228,A217820,
5860,19991228,A218150,
5861,19991228,A218410,
5862,19991228,A218710,
5863,20180102,A218710,관리
5864,20180214,A218710,
5865,19991228,A219130,
5866,19991228,A219420,
5867,19991228,A219550,
5868,19991228,A219580,
5869,20171226,A219580,관리
5870,20180207,A219580,
5871,19991228,A219750,
5872,19991228,A219860,
5873,20180115,A219860,관리
5874,20180302,A219860,
5875,19991228,A219960,
5876,20180109,A219960,관리
5877,20180223,A219960,
5878,19991228,A220100,
5879,19991228,A220180,
5880,20190816,A220180,관리
5881,20200323,A220180,
5882,19991228,A220260,
5883,19991228,A220630,
5884,19991228,A221200,
5885,20180305,A221200,관리
5886,20180417,A221200,
5887,19991228,A221610,
5888,19991228,A221840,
5889,19991228,A221950,
5890,20180219,A221950,관리
5891,20180330,A221950,
5892,19991228,A221980,
5893,19991228,A222040,
5894,19991228,A222080,
5895,19991228,A222110,
5896,19991228,A222390,
5897,20180130,A222390,관리
5898,20180313,A222390,
5899,19991228,A222420,
5900,19991228,A222800,
5901,19991228,A222810,
5902,20190830,A222810,관리
5903,19991228,A222980,
5904,19991228,A223040,
5905,20180220,A223040,관리
5906,20180330,A223040,
5907,19991228,A223250,
5908,19991228,A223310,
5909,20190321,A223310,관리
5910,20200311,A223310,
5911,20200608,A223310,관리
5912,19991228,A224060,
5913,19991228,A224110,
5914,19991228,A225190,
5915,19991228,A225220,
5916,19991228,A225330,
5917,19991228,A225430,
5918,19991228,A225440,
5919,20180413,A225440,관리
5920,20180528,A225440,
5921,19991228,A225530,
5922,19991228,A225570,
5923,20190819,A225570,관리
5924,20200320,A225570,
5925,19991228,A225590,
5926,19991228,A225650,
5927,19991228,A226320,
5928,19991228,A226330,
5929,19991228,A226340,
5930,20180430,A226340,관리
5931,20180525,A226340,
5932,19991228,A226350,
5933,20190322,A226350,관리
5934,19991228,A226360,
5935,19991228,A226400,
5936,19991228,A226440,
5937,19991228,A226850,
5938,20180423,A226850,관리
5939,20180605,A226850,
5940,19991228,A226950,
5941,19991228,A227100,
5942,19991228,A227610,
5943,19991228,A227840,
5944,19991228,A227950,
5945,20180514,A227950,관리
5946,20180615,A227950,
5947,19991228,A228340,
5948,19991228,A228670,
5949,19991228,A228760,
5950,19991228,A228850,
5951,19991228,A229000,
5952,19991228,A229640,
5953,19991228,A230240,
5954,19991228,A230360,
5955,19991228,A230490,
5956,20180614,A230490,관리
5957,20180726,A230490,
5958,19991228,A230980,
5959,20190322,A230980,관리
5960,20190704,A230980,
5961,19991228,A232140,
5962,19991228,A232270,
5963,20180823,A232270,관리
5964,20181012,A232270,
5965,19991228,A232330,
5966,20190719,A232330,관리
5967,20190830,A232330,
5968,19991228,A234080,
5969,19991228,A234100,
5970,19991228,A234300,
5971,19991228,A234340,
5972,19991228,A234690,
5973,19991228,A234920,
5974,19991228,A235010,
5975,20180827,A235010,관리
5976,20181012,A235010,
5977,19991228,A235980,
5978,19991228,A236200,
5979,19991228,A236810,
5980,19991228,A237690,
5981,19991228,A237750,
5982,19991228,A237820,
5983,19991228,A237880,
5984,19991228,A238090,
5985,19991228,A238120,
5986,19991228,A238200,
5987,19991228,A238490,
5988,19991228,A239340,
5989,19991228,A239610,
5990,19991228,A240540,
5991,20181217,A240540,관리
5992,20190129,A240540,
5993,19991228,A240810,
5994,19991228,A241520,
5995,19991228,A241560,
5996,19991228,A241590,
5997,19991228,A241690,
5998,19991228,A241710,
5999,19991228,A241770,
6000,19991228,A241790,
6001,19991228,A241820,
6002,19991228,A241840,
6003,19991228,A242040,
6004,19991228,A243070,
6005,19991228,A243840,
6006,19991228,A244460,
6007,19991228,A244920,
6008,19991228,A245620,
6009,19991228,A246690,
6010,19991228,A246710,
6011,19991228,A246720,
6012,19991228,A246960,
6013,19991228,A247540,
6014,19991228,A248170,
6015,19991228,A249420,
6016,19991228,A250000,
6017,19991228,A250060,
6018,19991228,A250930,
6019,20190325,A250930,관리
6020,20190404,A250930,
6021,19991228,A251270,
6022,19991228,A251370,
6023,19991228,A251630,
6024,19991228,A251970,
6025,19991228,A252500,
6026,19991228,A253450,
6027,19991228,A253590,
6028,19991228,A253840,
6029,19991228,A254120,
6030,19991228,A255220,
6031,19991228,A255440,
6032,19991228,A256150,
6033,19991228,A256630,
6034,19991228,A256840,
6035,19991228,A256940,
6036,19991228,A257370,
6037,19991228,A257730,
6038,20190819,A257730,관리
6039,20191001,A257730,
6040,19991228,A258610,
6041,19991228,A258790,
6042,19991228,A258830,
6043,19991228,A259630,
6044,19991228,A260660,
6045,19991228,A260930,
6046,19991228,A261200,
6047,19991228,A262260,
6048,19991228,A262830,
6049,20190826,A262830,관리
6050,20191010,A262830,
6051,19991228,A263020,
6052,19991228,A263050,
6053,19991228,A263540,
6054,20200323,A263540,관리
6055,19991228,A263600,
6056,19991228,A263690,
6057,19991228,A263700,
6058,19991228,A263720,
6059,19991228,A263750,
6060,19991228,A263770,
6061,19991228,A263800,
6062,19991228,A263810,
6063,19991228,A263860,
6064,19991228,A263920,
6065,20200710,A263920,관리
6066,19991228,A264290,
6067,20191025,A264290,관리
6068,20191206,A264290,
6069,19991228,A264450,
6070,19991228,A264660,
6071,19991228,A264850,
6072,19991228,A264900,
6073,19991228,A265480,
6074,20191119,A265480,관리
6075,20200103,A265480,
6076,19991228,A265520,
6077,19991228,A265560,
6078,19991228,A265740,
6079,19991228,A265920,
6080,20191202,A265920,관리
6081,20200115,A265920,
6082,19991228,A267250,
6083,19991228,A267260,
6084,19991228,A267270,
6085,19991228,A267290,
6086,19991228,A267320,
6087,19991228,A267790,
6088,19991228,A267850,
6089,19991228,A267980,
6090,19991228,A268280,
6091,19991228,A268600,
6092,19991228,A269620,
6093,19991228,A270520,
6094,19991228,A270870,
6095,19991228,A271560,
6096,19991228,A271740,
6097,20200120,A271740,관리
6098,20200303,A271740,
6099,19991228,A271980,
6100,19991228,A272110,
6101,19991228,A272210,
6102,19991228,A272290,
6103,19991228,A272450,
6104,19991228,A272550,
6105,19991228,A273060,
6106,19991228,A274090,
6107,19991228,A275630,
6108,19991228,A276920,
6109,20200506,A276920,관리
6110,20200618,A276920,
6111,19991228,A277070,
6112,19991228,A277410,
6113,19991228,A277480,
6114,20200416,A277480,관리
6115,20200514,A277480,
6116,20200707,A277480,관리
6117,20200820,A277480,
6118,19991228,A277810,
6119,19991228,A277880,
6120,19991228,A278280,
6121,19991228,A278650,
6122,19991228,A279410,
6123,20200521,A279410,관리
6124,20200703,A279410,
6125,19991228,A279600,
6126,19991228,A280360,
6127,19991228,A281410,
6128,20200615,A281410,관리
6129,20200727,A281410,
6130,19991228,A281740,
6131,19991228,A281820,
6132,19991228,A282330,
6133,19991228,A282690,
6134,19991228,A282880,
6135,19991228,A284620,
6136,19991228,A284740,
6137,19991228,A285130,
6138,19991228,A285490,
6139,19991228,A286750,
6140,19991228,A286940,
6141,19991228,A287410,
6142,19991228,A288330,
6143,19991228,A288620,
6144,19991228,A289010,
6145,19991228,A289080,
6146,19991228,A290120,
6147,19991228,A290270,
6148,19991228,A290380,
6149,19991228,A290510,
6150,19991228,A290520,
6151,19991228,A290550,
6152,19991228,A290650,
6153,19991228,A290660,
6154,19991228,A290670,
6155,19991228,A290690,
6156,19991228,A290720,
6157,19991228,A290740,
6158,19991228,A291210,
6159,20201201,A291210,관리
6160,19991228,A291230,
6161,19991228,A291650,
6162,19991228,A293480,
6163,19991228,A293490,
6164,19991228,A293580,
6165,19991228,A293780,
6166,19991228,A294090,
6167,19991228,A294140,
6168,19991228,A294630,
6169,19991228,A294870,
6170,19991228,A297090,
6171,19991228,A297570,
6172,19991228,A297890,
6173,19991228,A298000,
6174,19991228,A298020,
6175,19991228,A298040,
6176,19991228,A298050,
6177,19991228,A298060,
6178,19991228,A298380,
6179,19991228,A298540,
6180,19991228,A298690,
6181,19991228,A299030,
6182,19991228,A299170,
6183,19991228,A299660,
6184,19991228,A299900,
6185,19991228,A299910,
6186,19991228,A300080,
6187,19991228,A300090,
6188,19991228,A300120,
6189,19991228,A300720,
6190,19991228,A301300,
6191,19991228,A302430,
6192,19991228,A302550,
6193,19991228,A303030,
6194,19991228,A304100,
6195,19991228,A304840,
6196,19991228,A305090,
6197,19991228,A306040,
6198,19991228,A306200,
6199,19991228,A306620,
6200,19991228,A307070,
6201,19991228,A307160,
6202,19991228,A307180,
6203,19991228,A307280,
6204,19991228,A307750,
6205,19991228,A307870,
6206,19991228,A307930,
6207,19991228,A307950,
6208,19991228,A308100,
6209,19991228,A308170,
6210,19991228,A309930,
6211,19991228,A310200,
6212,19991228,A310840,
6213,19991228,A310870,
6214,19991228,A311270,
6215,19991228,A311390,
6216,19991228,A311690,
6217,19991228,A312610,
6218,19991228,A313750,
6219,19991228,A313760,
6220,19991228,A316140,
6221,19991228,A317030,
6222,19991228,A317120,
6223,19991228,A317240,
6224,19991228,A317320,
6225,19991228,A317330,
6226,19991228,A317400,
6227,19991228,A317530,
6228,19991228,A317690,
6229,19991228,A317770,
6230,19991228,A317830,
6231,19991228,A317850,
6232,19991228,A317870,
6233,19991228,A318000,
6234,19991228,A318010,
6235,19991228,A318020,
6236,19991228,A318410,
6237,19991228,A319400,
6238,19991228,A319660,
6239,19991228,A320000,
6240,19991228,A321260,
6241,19991228,A321550,
6242,19991228,A321820,
6243,19991228,A322000,
6244,19991228,A322180,
6245,19991228,A322510,
6246,19991228,A322780,
6247,19991228,A323210,
6248,19991228,A323230,
6249,19991228,A323280,
6250,19991228,A323940,
6251,19991228,A323990,
6252,19991228,A326030,
6253,19991228,A327260,
6254,19991228,A328380,
6255,19991228,A329560,
6256,19991228,A330350,
6257,19991228,A330860,
6258,19991228,A330990,
6259,19991228,A331380,
6260,19991228,A331520,
6261,19991228,A331920,
6262,19991228,A332290,
6263,19991228,A332370,
6264,19991228,A332570,
6265,19991228,A332710,
6266,19991228,A333050,
6267,19991228,A333430,
6268,19991228,A335810,
6269,19991228,A335870,
6270,19991228,A335890,
6271,19991228,A336060,
6272,19991228,A336260,
6273,19991228,A336370,
6274,19991228,A336570,
6275,19991228,A337450,
6276,19991228,A337930,
6277,19991228,A339770,
6278,19991228,A339950,
6279,19991228,A340120,
6280,19991228,A340350,
6281,19991228,A340360,
6282,19991228,A340440,
6283,19991228,A340570,
6284,19991228,A341160,
6285,19991228,A342550,
6286,19991228,A343510,
6287,19991228,A344050,
6288,19991228,A344820,
6289,19991228,A347000,
6290,19991228,A347140,
6291,19991228,A347740,
6292,19991228,A347770,
6293,19991228,A347860,
6294,19991228,A347890,
6295,19991228,A348030,
6296,19991228,A348150,
6297,19991228,A348210,
6298,19991228,A348350,
6299,19991228,A349720,
6300,19991228,A351320,
6301,19991228,A351340,
6302,19991228,A352770,
6303,19991228,A352820,
6304,19991228,A352940,
6305,19991228,A353060,
6306,19991228,A353070,
6307,19991228,A353190,
6308,19991228,A353200,
6309,19991228,A353490,
6310,19991228,A353810,
6311,19991228,A354200,
6312,19991228,A355150,
6313,19991228,A356860,
6314,19991228,A357550,
6315,19991228,A357780,
6316,19991228,A359090,
6317,19991228,A360190,
6318,19991228,A363280,
6319,19991228,A365550,
6320,19991228,A365590,
6321,19991228,A367340,
6322,19991228,A367460,
6323,19991228,A367480,
6324,19991228,A368770,
6325,19991228,A369370,
6326,19991228,A900010,
6327,19991228,A900020,
6328,19991228,A900030,
6329,20090605,A900030,관리
6330,20110427,A900030,
6331,20120830,A900030,관리
6332,20120914,A900030,
6333,19991228,A900040,
6334,20190419,A900040,관리
6335,20200522,A900040,
6336,19991228,A900050,
6337,20160728,A900050,관리
6338,20170927,A900050,
6339,19991228,A900060,
6340,19991228,A900070,
6341,19991228,A900080,
6342,20200513,A900080,관리
6343,19991228,A900090,
6344,20180706,A900090,관리
6345,20190102,A900090,
6346,19991228,A900100,
6347,20140423,A900100,관리
6348,20150319,A900100,
6349,20200424,A900100,관리
6350,19991228,A900110,
6351,20190502,A900110,관리
6352,20191101,A900110,
6353,20191213,A900110,관리
6354,20200827,A900110,
6355,19991228,A900120,
6356,19991228,A900130,
6357,19991228,A900140,
6358,19991228,A900150,
6359,20120502,A900150,관리
6360,20120926,A900150,
6361,19991228,A900180,
6362,20170428,A900180,관리
6363,20180523,A900180,
6364,19991228,A900250,
6365,19991228,A900260,
6366,19991228,A900270,
6367,19991228,A900280,
6368,19991228,A900290,
6369,20201028,A900290,관리
6370,19991228,A900300,
6371,19991228,A900310,
6372,19991228,A900340,
6373,19991228,A950010,
6374,20140613,A950010,관리
6375,20151105,A950010,
6376,19991228,A950030,
6377,20110922,A950030,관리
6378,20111107,A950030,
6379,19991228,A950070,
6380,20120612,A950070,관리
6381,20120704,A950070,
6382,20120827,A950070,관리
6383,20131004,A950070,
6384,19991228,A950100,
6385,19991228,A950110,
6386,19991228,A950130,
6387,19991228,A950140,
6388,19991228,A950160,
6389,20190708,A950160,관리
6390,19991228,A950170,
6391,19991228,A950180,
6392,19991228,A950190,
6393,19991228,A950200,
6394,19991228,A950210,
